1334|착한동안부페||경기도 안양시 동안구 시민대로 187, 210호, 211호 (비산동, 안양건설타워)|1||0|0|0|1000|30|12000
1335|서울남산희래등||경기도 안양시 동안구 시민대로 230 (관양동, 대림아크로타워 C503,C504,C505호)|2||0|0|0|1000|30|10000
1336|(주)이바돔감자탕 평촌점||경기도 안양시 동안구 시민대로 312 (평촌동, 평촌칼라힐주차빌딩 201호)|1||0|0|0|1000|30|12000
1337|함흥옥||경기도 안양시 동안구 시민대로 401, 109,110,111호 (관양동, 대륭테크노타운15차)|1||0|0|0|1000|30|12000
1338|테이블아레테||경기도 안양시 동안구 시민대로 401, 214,215호 (관양동, 대륭테크노타운15차)|8||0|0|0|1000|30|10000
1339|농협안심한우마을||경기도 안양시 동안구 안양천동로 146 (비산동, 가동 일부, 나동 지상1층)|1||0|0|0|1000|30|12000
1340|원할머니보쌈안양호계점||경기도 안양시 동안구 엘에스로 45 (호계동, 대영골든타워 112,113호)|9||0|0|0|1000|30|10000
1341|웰빙참치||경기도 안양시 동안구 엘에스로 45 (호계동, 지상1층 106호)|7||0|0|0|1000|30|10000
1342|한패(호계점)||경기도 안양시 동안구 엘에스로 55, 지상1층 101호 (호계동)|1||0|0|0|1000|30|12000
1343|킹콩부대찌개(안양IT밸리점)||경기도 안양시 동안구 엘에스로91번길 16-39, 1층 근생114호 (호계동, 안양IT밸리)|1||0|0|0|1000|30|12000
1344|홍도해물||경기도 안양시 동안구 운곡로 13 (비산동)|1||0|0|0|1000|30|12000
1345|운동장화로구이||경기도 안양시 동안구 운곡로 9 (비산동, 지상1층)|1||0|0|0|1000|30|12000
1346|낙지한마리수제비||경기도 안양시 동안구 평의길 73 (평촌동, 1층)|1||0|0|0|1000|30|12000
1347|병천순대||경기도 안양시 동안구 평촌대로 217 (호계동, 한솔센트럴파크 108,109,110호)|1||0|0|0|1000|30|12000
1348|참항제주뚝배기||경기도 안양시 동안구 평촌대로 239 (비산동, 신안메트로칸 207,208,209,210호)|1||0|0|0|1000|30|12000
1349|토담골한정식||경기도 안양시 동안구 평촌대로 239 (비산동, 외1필지 신안메트로칸 232,233,234,235,236,237호)|1||0|0|0|1000|30|12000
1350|장수천한방민물장어숯불구이||경기도 안양시 동안구 평촌대로 366, 2층 (비산동)|1||0|0|0|1000|30|12000
1351|월수금(비산점)||경기도 안양시 동안구 평촌대로 369 (비산동)|1||0|0|0|1000|30|12000
1352|장강중화요리||경기도 안양시 동안구 평촌대로 376 (비산동)|2||0|0|0|1000|30|10000
1353|봉가진||경기도 안양시 동안구 평촌대로 436, 2,3층 (비산동)|1||0|0|0|1000|30|12000
1354|가빈참치||경기도 안양시 동안구 평촌대로217번길 25, 202호 (호계동)|7||0|0|0|1000|30|10000
1355|병천순대||경기도 안양시 동안구 평촌대로223번길 68 (호계동, 이랜드평촌프라자 지하1층 B01호)|1||0|0|0|1000|30|12000
1356|장어명가||경기도 안양시 동안구 평촌대로476번길 3, 2,3층 (비산동)|1||0|0|0|1000|30|12000
1357|이왕은돈가||경기도 안양시 동안구 호성로 6 (호계동, 지상1층)|9||0|0|0|1000|30|10000
1358|평촌식당||경기도 안양시 동안구 흥안대로 313 (평촌동, 농수산물도매시장관리동2층2호)|7||0|0|0|1000|30|10000
1359|사랑방||경기도 안양시 동안구 흥안대로 386 (평촌동, 지상2층)|1||0|0|0|1000|30|12000
1360|서호돈가스||경기도 안양시 동안구 흥안대로 434 (평촌동, (201, 202, 203, 219호))|5||0|0|0|1000|30|10000
1361|옛골가마솥뼈다귀||경기도 안양시 동안구 흥안대로 458 (평촌동, 107,108,109호)|1||0|0|0|1000|30|12000
1362|목장이야기정육식당||경기도 안양시 동안구 흥안대로456번길 15 (평촌동, 지상2층)|1||0|0|0|1000|30|12000
1363|한돈만||경기도 안양시 동안구 흥안대로507번길 11, 지상1층일부층 (관양동)|1||0|0|0|1000|30|12000
1364|고기랑해물이랑||경기도 안양시 동안구 흥안대로514번길 14 (관양동, 지상1층)|1||0|0|0|1000|30|12000
1365|매운통돼지볶음||경기도 안양시 만안구 냉천로 155-1 (안양동,지상1층)|1||0|0|0|1000|30|12000
1366|짬뽕파크||경기도 안양시 만안구 만안로 209, 지상2층 (안양동)|2||0|0|0|1000|30|10000
1367|돌배기집안양일번가점||경기도 안양시 만안구 만안로 219, 지상1층 (안양동)|1||0|0|0|1000|30|12000
1368|홍명||경기도 안양시 만안구 만안로 244 (안양동, 롯데안양점 7층)|2||0|0|0|1000|30|10000
1369|다래||경기도 안양시 만안구 만안로 244 (안양동, 롯데안양점 7층)|7||0|0|0|1000|30|10000
1370|전원||경기도 안양시 만안구 만안로 244, 7층 (안양동, 롯데안양점)|1||0|0|0|1000|30|12000
1371|양자강||경기도 안양시 만안구 문예로 35 (안양동,(지하1층))|2||0|0|0|1000|30|10000
1372|청정칼국수||경기도 안양시 만안구 문예로 35 (안양동,지상1층)|1||0|0|0|1000|30|12000
1373|별난명가불백||경기도 안양시 만안구 문예로36번길 11 (안양동)|1||0|0|0|1000|30|12000
1374|돈도담||경기도 안양시 만안구 박달로 406, 지상1층 (박달동)|1||0|0|0|1000|30|12000
1375|제주할망돈가||경기도 안양시 만안구 박달로 578 (안양동)|1||0|0|0|1000|30|12000
1376|개성면옥||경기도 안양시 만안구 박달로 579 (안양동,지상2층)|1||0|0|0|1000|30|12000
1377|사대부||경기도 안양시 만안구 박달로542번길 38 (안양동,지상2층)|1||0|0|0|1000|30|12000
1378|백억한우식당||경기도 안양시 만안구 박달로560번길 35 (안양동)|1||0|0|0|1000|30|12000
1379|방일해장국||경기도 안양시 만안구 박달우회로 140 (박달동,지상1층)|1||0|0|0|1000|30|12000
1380|율목바다매운탕||경기도 안양시 만안구 박달우회로 182, 지상1층 (안양동)|7||0|0|0|1000|30|10000
1381|궁중삼계탕||경기도 안양시 만안구 박달우회로 186 (안양동,(지상2층))|1||0|0|0|1000|30|12000
1382|최고집찜칼국수||경기도 안양시 만안구 병목안로 6 (안양동,현진빌딩 101호)|1||0|0|0|1000|30|12000
1383|박은자맛사랑||경기도 안양시 만안구 삼덕로6번길 25, 지상2층 (안양동)|1||0|0|0|1000|30|12000
1384|해도||경기도 안양시 만안구 삼덕로6번길 38 (안양동,외 1필지 지상2층)|1||0|0|0|1000|30|12000
1385|서소문순두부보쌈||경기도 안양시 만안구 삼막로 24, 지상2층 (석수동)|9||0|0|0|1000|30|10000
1386|이산찰누룽지닭백숙&부대찌개||경기도 안양시 만안구 삼막로 49, 1,2층 (석수동)|1||0|0|0|1000|30|12000
1387|쌈도둑||경기도 안양시 만안구 삼막로 67 (석수동,, 54-3 지상2층)|1||0|0|0|1000|30|12000
1388|갈비가두근두근플러스||경기도 안양시 만안구 삼막로39번길 10, 지상1층 (석수동)|1||0|0|0|1000|30|12000
1389|동흥관수타짜장||경기도 안양시 만안구 삼막로39번길 20 (석수동,지상1층)|2||0|0|0|1000|30|10000
1390|뜰안채||경기도 안양시 만안구 시민대로35번길 20 (안양동,외1필지 지하1층)|1||0|0|0|1000|30|12000
1391|지호한방삼계탕||경기도 안양시 만안구 안양로 115, 지상1층 101호 (안양동)|1||0|0|0|1000|30|12000
1392|진부령동태찜탕전문점||경기도 안양시 만안구 안양로 119 (안양동,지하1층)|1||0|0|0|1000|30|12000
1393|순남시래기||경기도 안양시 만안구 안양로 119, 지상1층 (안양동)|1||0|0|0|1000|30|12000
1394|자연밥상동경||경기도 안양시 만안구 안양로 216 (안양동,외2필지(2층))|1||0|0|0|1000|30|12000
1395|신선설농탕||경기도 안양시 만안구 안양로 321 (안양동,(1층))|1||0|0|0|1000|30|12000
1396|40년전통할머니추어탕||경기도 안양시 만안구 안양로 462 (석수동,지상1층)|1||0|0|0|1000|30|12000
1397|화진가든||경기도 안양시 만안구 안양로 468 (석수동)|1||0|0|0|1000|30|12000
1398|풍년관||경기도 안양시 만안구 안양로138번길 13 (안양동,지상1, 2층)|1||0|0|0|1000|30|12000
1399|나주곰탕||경기도 안양시 만안구 안양로263번길 11 (안양동,지상2,3층)|1||0|0|0|1000|30|12000
1400|울릉도오징어보쌈||경기도 안양시 만안구 안양로304번길 20 (안양동,(지상1,2층))|9||0|0|0|1000|30|10000
1401|허서방추어탕메기매운탕||경기도 안양시 만안구 예술공원로 118 (안양동)|7||0|0|0|1000|30|10000
1402|맛있는찌개||경기도 안양시 만안구 예술공원로 162, 지상1층 (안양동)|1||0|0|0|1000|30|12000
1403|동남갈비||경기도 안양시 만안구 예술공원로 185 (안양동,지하1,지상1,지상2층)|1||0|0|0|1000|30|12000
1404|돈통마늘보쌈||경기도 안양시 만안구 예술공원로 204-1, 지상2층 (안양동)|9||0|0|0|1000|30|10000
1405|참숯장어사랑||경기도 안양시 만안구 예술공원로 208 (안양동,지상2층)|1||0|0|0|1000|30|12000
1406|원조보리밥||경기도 안양시 만안구 예술공원로118번길 10 (안양동,지상1층)|1||0|0|0|1000|30|12000
1407|백합칼국수||경기도 안양시 만안구 오리로34번길 7-17, 지상1층 (박달동)|1||0|0|0|1000|30|12000
1408|박달감자탕||경기도 안양시 만안구 오리로34번길 7-18 (박달동, 지상1층 )|1||0|0|0|1000|30|12000
1409|조마루뼈다귀||경기도 안양시 만안구 장내로 139 (안양동,지상층)|1||0|0|0|1000|30|12000
1410|일랑||경기도 안양시 만안구 장내로 140 (안양동)|2||0|0|0|1000|30|10000
1411|곤지암할매소머리국밥||경기도 안양시 만안구 장내로120번길 78 (안양동)|1||0|0|0|1000|30|12000
1412|홍가네돌솥밥||경기도 안양시 만안구 장내로139번길 34 (안양동,지하1층)|1||0|0|0|1000|30|12000
1413|미생||경기도 안양시 만안구 장내로140번길 52, 1층 102호 (안양동)|1||0|0|0|1000|30|12000
1414|사조참치||경기도 안양시 만안구 장내로149번길 14 (안양동)|7||0|0|0|1000|30|10000
1415|더춘장||경기도 안양시 만안구 장내로149번길 53, 지상4층 (안양동)|2||0|0|0|1000|30|10000
1416|창박골원조보리밥||경기도 안양시 만안구 창박로41번길 21, 지상1층 (안양동)|1||0|0|0|1000|30|12000
1417|홍짜장||경기도 안양시 만안구 충훈로 52 (석수동)|2||0|0|0|1000|30|10000
1418|놀부보쌈||경기도 안양시 만안구 현충로48번길 61 (안양동)|9||0|0|0|1000|30|10000
1419|아우네|055-962-5215|경상남도 함양군 마천면 군자길 14|1||0|0|0|1000|30|12000
1420|다리목영양식당|055-963-6792|경상남도 함양군 마천면 군자길 20|1||0|0|0|1000|30|12000
1421|다랭이식당|055-962-1541|경상남도 함양군 마천면 군자안길 24|1||0|0|0|1000|30|12000
1422|금계식육식당|055-962-5098|경상남도 함양군 마천면 금계안길 15|1||0|0|0|1000|30|12000
1423|부영회 식당|055-964-6363|경상남도 함양군 마천면 당흥길 2|1||0|0|0|1000|30|12000
1424|대성식당|055-962-5016|경상남도 함양군 마천면 당흥길 3|1||0|0|0|1000|30|12000
1425|커피줄라이|055-963-7026|경상남도 함양군 마천면 덕전길 4|1||0|0|0|1000|30|12000
1426|지리산의아침 민박식당||경상남도 함양군 마천면 도촌길 11|1||0|0|0|1000|30|12000
1427|우리식당||경상남도 함양군 마천면 마천삼정로 291|1||0|0|0|1000|30|12000
1428|정자나무집|055-963-5513|경상남도 함양군 마천면 마천삼정로 349|1||0|0|0|1000|30|12000
1429|벽소령가든식당|055-962-5640|경상남도 함양군 마천면 마천삼정로 385|1||0|0|0|1000|30|12000
1430|휴양림식당|055-963-7656|경상남도 함양군 마천면 마천삼정로 465|1||0|0|0|1000|30|12000
1431|운학정||경상남도 함양군 마천면 마천삼정로 65|1||0|0|0|1000|30|12000
1432|다래원|055-962-5324|경상남도 함양군 마천면 마천삼정로 70|1||0|0|0|1000|30|12000
1433|메아리식당|055-962-5340|경상남도 함양군 마천면 백무동로 301|1||0|0|0|1000|30|12000
1434|한양식당|055-962-5338|경상남도 함양군 마천면 백무동로 303|1||0|0|0|1000|30|12000
1435|옛고을|055-963-4037|경상남도 함양군 마천면 백무동로 320-1|1||0|0|0|1000|30|12000
1436|백무산장향토팬션식당|055-962-5277|경상남도 함양군 마천면 백무동로 321|1||0|0|0|1000|30|12000
1437|지리산식당|055-962-5622|경상남도 함양군 마천면 백무동로 325|1||0|0|0|1000|30|12000
1438|참샘산방|055-962-5332|경상남도 함양군 마천면 백무동로 327|1||0|0|0|1000|30|12000
1439|장터목식당|055-963-3434|경상남도 함양군 마천면 백무동로 344|1||0|0|0|1000|30|12000
1440|산나물산장|055-962-3067|경상남도 함양군 마천면 백무동로 345|1||0|0|0|1000|30|12000
1441|느티나무식당|055-962-5345|경상남도 함양군 마천면 백무동로 354|1||0|0|0|1000|30|12000
1442|만남의공간 쉼표||경상남도 함양군 마천면 백무동로 358|1||0|0|0|1000|30|12000
1443|토종닭가든|055-964-1225|경상남도 함양군 마천면 원정길 3|1||0|0|0|1000|30|12000
1444|송죽가든|055-963-9955|경상남도 함양군 마천면 음정길 100|1||0|0|0|1000|30|12000
1445|덕평가든|055-962-5392|경상남도 함양군 마천면 음정길 119|1||0|0|0|1000|30|12000
1446|샹그릴라||경상남도 함양군 마천면 음정길 148|1||0|0|0|1000|30|12000
1447|비리내산장|055-962-5800|경상남도 함양군 마천면 음정길 309|1||0|0|0|1000|30|12000
1448|지정환 피자|055-962-3101|경상남도 함양군 마천면 음정길 46|1||0|0|0|1000|30|12000
1449|산마을|055-964-9950|경상남도 함양군 마천면 음정길 65|1||0|0|0|1000|30|12000
1450|한일리조트|055-962-8040|경상남도 함양군 마천면 음정길 86|1||0|0|0|1000|30|12000
1451|등구가든|055-962-2834|경상남도 함양군 마천면 지리산가는길 270|1||0|0|0|1000|30|12000
1452|박가네별약수가든|055-962-5462|경상남도 함양군 마천면 지리산가는길 322|1||0|0|0|1000|30|12000
1453|오도재물레방아산장(김명순)|055-962-5475|경상남도 함양군 마천면 지리산가는길 384|1||0|0|0|1000|30|12000
1454|원훈이횟집|055-962-5789|경상남도 함양군 마천면 천왕봉로 1138|7||0|0|0|1000|30|10000
1455|지리산자락길|055-963-5525|경상남도 함양군 마천면 천왕봉로 1144-2|1||0|0|0|1000|30|12000
1456|월산식육식당|055-962-5025|경상남도 함양군 마천면 천왕봉로 1144-2|1||0|0|0|1000|30|12000
1457|스모프치킨|055-964-0924|경상남도 함양군 마천면 천왕봉로 1144-2|4||0|0|0|1000|30|10000
1458|경남식당|055-964-2354|경상남도 함양군 마천면 천왕봉로 1151|1||0|0|0|1000|30|12000
1459|먹을래싸갈래|055-964-1379|경상남도 함양군 마천면 천왕봉로 1154|1||0|0|0|1000|30|12000
1460|준이네 분식||경상남도 함양군 마천면 천왕봉로 1155|3||0|0|0|1000|30|10000
1461|주희네|055-962-5847|경상남도 함양군 마천면 천왕봉로 1155|1||0|0|0|1000|30|12000
1462|중국관 옛날 짜장|055-963-3544|경상남도 함양군 마천면 천왕봉로 1158|2||0|0|0|1000|30|10000
1463|초원레스토랑|055-962-5018|경상남도 함양군 마천면 천왕봉로 1162|1||0|0|0|1000|30|12000
1464|마천흑돼지촌|055-962-6689|경상남도 함양군 마천면 천왕봉로 1163|1||0|0|0|1000|30|12000
1465|땡자네밥집||경상남도 함양군 마천면 천왕봉로 1164|1||0|0|0|1000|30|12000
1466|하누골먹돼지|055-963-9891|경상남도 함양군 마천면 천왕봉로 1167|1||0|0|0|1000|30|12000
1467|노디목식당|055-963-7936|경상남도 함양군 마천면 천왕봉로 1381|1||0|0|0|1000|30|12000
1468|학바위토담산장식당|055-963-3221|경상남도 함양군 마천면 천왕봉로 1438|1||0|0|0|1000|30|12000
1469|칠선산장식당|055-962-5507|경상남도 함양군 마천면 칠선로 194|1||0|0|0|1000|30|12000
1470|호도나무집|055-964-2544|경상남도 함양군 마천면 칠선로 246|1||0|0|0|1000|30|12000
1471|얼음터 사랑채|055-962-5528|경상남도 함양군 마천면 칠선로 25|1||0|0|0|1000|30|12000
1472|지리산이야기|055-964-2244|경상남도 함양군 마천면 칠선로 27|1||0|0|0|1000|30|12000
1473|우정식당|055-963-5346|경상남도 함양군 백전면 구산대안로 12|1||0|0|0|1000|30|12000
1474|백전|055-962-8502|경상남도 함양군 백전면 구산대안로 5|1||0|0|0|1000|30|12000
1475|백전식당|055-963-2748|경상남도 함양군 백전면 구산대안로 6|1||0|0|0|1000|30|12000
1476|벽송정가든||경상남도 함양군 백전면 함양남서로 2218-1|1||0|0|0|1000|30|12000
1477|송정원|055-963-5167|경상남도 함양군 백전면 함양남서로 2774|1||0|0|0|1000|30|12000
1478|백운산장식당|055-962-8331|경상남도 함양군 백전면 함양남서로 2799|1||0|0|0|1000|30|12000
1479|백운산식당||경상남도 함양군 백전면 함양남서로 2801|1||0|0|0|1000|30|12000
1480|백운산가든|055-963-8123|경상남도 함양군 백전면 함양남서로 2827|1||0|0|0|1000|30|12000
1481|묏골관광농원|055-963-9033|경상남도 함양군 병곡면 묘동길 105|1||0|0|0|1000|30|12000
1482|원산매실농원|055-963-4372|경상남도 함양군 병곡면 송평원산로 476-16|1||0|0|0|1000|30|12000
1483|원산제일문산장식당|055-962-3808|경상남도 함양군 병곡면 송평원산로 478|1||0|0|0|1000|30|12000
1484|천왕봉식당|055-962-2774|경상남도 함양군 병곡면 원산지소길 124|1||0|0|0|1000|30|12000
1485|민재여울목산장|055-962-2145|경상남도 함양군 병곡면 원산지소길 152|1||0|0|0|1000|30|12000
1486|백년전에|055-963-3605|경상남도 함양군 병곡면 원산지소길 186|1||0|0|0|1000|30|12000
1487|기림농장식당|055-962-2590|경상남도 함양군 병곡면 원산지소길 76|1||0|0|0|1000|30|12000
1488|복성각|055-963-6771|경상남도 함양군 병곡면 함양남서로 1750|2||0|0|0|1000|30|10000
1489|매봉산장식당|055-962-0760|경상남도 함양군 서상면 문태서길 167|1||0|0|0|1000|30|12000
1490|엉터리해장국&감자탕&곱창전골 함양점||경상남도 함양군 서상면 서상로 252, [*미고시]|1||0|0|0|1000|30|12000
1491|처갓집 양념치킨 서상점|055-963-0089|경상남도 함양군 서상면 서상로 263|4||0|0|0|1000|30|10000
1492|철성식당|055-964-0252|경상남도 함양군 서상면 서상로 266|3||0|0|0|1000|30|10000
1493|봄이네||경상남도 함양군 서상면 서상로 266|3||0|0|0|1000|30|10000
1494|신춘식당|055-963-0303|경상남도 함양군 서상면 서상로 270|1||0|0|0|1000|30|12000
1495|윤아포차|055-962-5155|경상남도 함양군 서상면 서상로 271-1|21||0|0|0|2000|30|15000
1496|딸부자집|055-963-0290|경상남도 함양군 서상면 서상로 279-1|1||0|0|0|1000|30|12000
1497|추억여행|055-962-0583|경상남도 함양군 서상면 서상로 283|1||0|0|0|1000|30|12000
1498|서상식당|055-963-0044|경상남도 함양군 서상면 서상로 285|1||0|0|0|1000|30|12000
1499|페리카나치킨|055-962-0033|경상남도 함양군 서상면 서상로 290-2|4||0|0|0|1000|30|10000
1500|덕유숯불갈비|055-963-6993|경상남도 함양군 서상면 서상로 290-2|1||0|0|0|1000|30|12000
1501|서울식당|055-963-0005|경상남도 함양군 서상면 서상로 291-2|1||0|0|0|1000|30|12000
1502|도깨비 막창||경상남도 함양군 서상면 서상로 292|1||0|0|0|1000|30|12000
1503|경남식당|055-963-0369|경상남도 함양군 서상면 서상로 299|1||0|0|0|1000|30|12000
1504|이삼식당|055-963-0050|경상남도 함양군 서상면 서상로 301|1||0|0|0|1000|30|12000
1505|덕유산 산채비빔밥|055-963-0604|경상남도 함양군 서상면 서상로 303|1||0|0|0|1000|30|12000
1506|다소니||경상남도 함양군 서상면 서상로 307-1|1||0|0|0|1000|30|12000
1507|(주)지오-스카이뷰cc 대식당|055-960-7019|경상남도 함양군 서상면 소로길 207|1||0|0|0|1000|30|12000
1508|산호식당|055-964-1173|경상남도 함양군 서상면 육십령로 1414-55|1||0|0|0|1000|30|12000
1509|육십령식당|055-963-0610|경상남도 함양군 서상면 육십령앞길 2|1||0|0|0|1000|30|12000
1510|한돈정|055-963-7747|경상남도 함양군 서상면 칠형정길 22|1||0|0|0|1000|30|12000
1511|두메산골||경상남도 함양군 서상면 칠형정길 25|1||0|0|0|1000|30|12000
1512|학교종이 땡땡땡 가든식당||경상남도 함양군 서상면 칠형정길 8-30|1||0|0|0|1000|30|12000
1513|대가집|055-962-8885|경상남도 함양군 서상면 칠형정뒷길 24|1||0|0|0|1000|30|12000
1514|화림골|055-964-3009|경상남도 함양군 서상면 칠형정뒷길 6|1||0|0|0|1000|30|12000
1515|서하민물장어||경상남도 함양군 서하면 봉전길 68|1||0|0|0|1000|30|12000
1516|송광식당|055-962-9055|경상남도 함양군 서하면 서하신기길 48|1||0|0|0|1000|30|12000
1517|현아식당|055-962-6077|경상남도 함양군 서하면 육십령로 2132|1||0|0|0|1000|30|12000
1518|얼음골가든식당|055-962-9217|경상남도 함양군 서하면 육십령로 2516-113|7||0|0|0|1000|30|10000
1519|군자가든|055-962-9525|경상남도 함양군 서하면 육십령로 2590|1||0|0|0|1000|30|12000
1520|영일가든|055-963-6537|경상남도 함양군 서하면 육십령로 2719-1|1||0|0|0|1000|30|12000
1521|황석산장식당|055-962-9372|경상남도 함양군 서하면 육십령로 2728|1||0|0|0|1000|30|12000
1522|동호정식당|055-962-9346|경상남도 함양군 서하면 육십령로 2758|1||0|0|0|1000|30|12000
1523|시골순두부|055-963-5976|경상남도 함양군 서하면 중산길 11|1||0|0|0|1000|30|12000
1524|서하식육식당|055-962-9433|경상남도 함양군 서하면 함양남서로 3933|1||0|0|0|1000|30|12000
1525|맥시칸치킨(서하점)||경상남도 함양군 서하면 함양남서로 3938|4||0|0|0|1000|30|10000
1526|화원식육식당|055-962-9247|경상남도 함양군 서하면 함양남서로 3938-1|1||0|0|0|1000|30|12000
1527|떴다 민수네||경상남도 함양군 서하면 호성길 3|1||0|0|0|1000|30|12000
1528|솔밭 휴게소식당||경상남도 함양군 수동면 거함대로 1133|1||0|0|0|1000|30|12000
1529|관문휴게식당|055-963-4367|경상남도 함양군 수동면 거함대로 136-29|1||0|0|0|1000|30|12000
1530|매일식당|055-963-0056|경상남도 함양군 수동면 거함대로 528|1||0|0|0|1000|30|12000
1531|수동메기메운탕|055-963-5536|경상남도 함양군 수동면 거함대로 621|1||0|0|0|1000|30|12000
1532|금성식당|055-963-7703|경상남도 함양군 수동면 산업단지길 10|1||0|0|0|1000|30|12000
1533|(주)대교 산삼골(대구)휴게소(식당)|055-963-8412|경상남도 함양군 수동면 산업단지길 209|1||0|0|0|1000|30|12000
1534|진성횟집|055-962-1179|경상남도 함양군 수동면 섬동길 5-4|7||0|0|0|1000|30|10000
1535|아서원|055-962-6919|경상남도 함양군 수동면 수동1길 118|1||0|0|0|1000|30|12000
1536|금천식육식당|055-962-0202|경상남도 함양군 수동면 수동1길 172|1||0|0|0|1000|30|12000
1537|산성식당||경상남도 함양군 수동면 수동1길 218-40|1||0|0|0|1000|30|12000
1538|뚝배기식당|055-964-0505|경상남도 함양군 수동면 수동1길 218-8|1||0|0|0|1000|30|12000
1539|다모아영양탕|055-963-9446|경상남도 함양군 수동면 수동2길 254|1||0|0|0|1000|30|12000
1540|더존두마리치킨&호프|055-964-8292|경상남도 함양군 수동면 수동길 11-1|4||0|0|0|1000|30|10000
1541|황금왕짜장||경상남도 함양군 수동면 수동길 11-1|2||0|0|0|1000|30|10000
1542|처갓집양념치킨 수동점|055-963-2292|경상남도 함양군 수동면 수동길 18|4||0|0|0|1000|30|10000
1543|동해해물탕|055-962-8720|경상남도 함양군 수동면 수동길 18|1||0|0|0|1000|30|12000
1544|시골밥집|055-963-5273|경상남도 함양군 수동면 수동길 18-1|1||0|0|0|1000|30|12000
1545|몽돌식육식당||경상남도 함양군 수동면 수동길 22|1||0|0|0|1000|30|12000
1546|요기요 식당|055-963-5494|경상남도 함양군 수동면 수동길 24-1|1||0|0|0|1000|30|12000
1547|연화루|055-964-2422|경상남도 함양군 수동면 수동길 32-1|2||0|0|0|1000|30|10000
1548|원조 어탕집||경상남도 함양군 수동면 수동길 36|1||0|0|0|1000|30|12000
1549|풍년일세|055-962-1037|경상남도 함양군 수동면 수동길 36|3||0|0|0|1000|30|10000
1550|홍성루|055-963-1777|경상남도 함양군 수동면 수동길 5|2||0|0|0|1000|30|10000
1551|사계절 수산|055-963-4749|경상남도 함양군 수동면 수동길 5-1|7||0|0|0|1000|30|10000
1552|소풍분식||경상남도 함양군 수동면 수동길 6|3||0|0|0|1000|30|10000
1553|계림어탕|055-962-1018|경상남도 함양군 수동면 수동길 8-1|1||0|0|0|1000|30|12000
1554|부부갈비|055-963-9186|경상남도 함양군 수동면 수동내동길 7-28|1||0|0|0|1000|30|10000
1555|(주)대교 산삼골(광주)휴게소(식당)|055-963-8411|경상남도 함양군 수동면 우명하교로 174|1||0|0|0|1000|30|10000
1556|금호강식당|055-963-6389|경상남도 함양군 안의면 강변로 259|1||0|0|0|1000|30|10000
1557|은미네 식당|055-963-3682|경상남도 함양군 안의면 강변로 271|1||0|0|0|1000|30|10000
1558|자매식당|055-963-8788|경상남도 함양군 안의면 강변로 275|1||0|0|0|1000|30|10000
1559|강변레스토랑||경상남도 함양군 안의면 강변로 277-1|1||0|0|0|1000|30|10000
1560|강변횟집|055-962-9720|경상남도 함양군 안의면 강변로 291|7||0|0|0|1000|30|10000
1561|안의식당|055-963-9987|경상남도 함양군 안의면 강변로 291-2|1||0|0|0|1000|30|10000
1562|호야분식||경상남도 함양군 안의면 강변로 295|3||0|0|0|1000|30|10000
1563|주차장분식|055-963-1924|경상남도 함양군 안의면 강변로 297|3||0|0|0|1000|30|10000
1564|금천식당|055-964-2293|경상남도 함양군 안의면 강변로 311|1||0|0|0|1000|30|10000
1565|안의갈비탕|055-962-4333|경상남도 함양군 안의면 강변로 317|1||0|0|0|1000|30|10000
1566|페리카나치킨|055-964-1106|경상남도 함양군 안의면 강변로 321|4||0|0|0|1000|30|10000
1567|바래기암소한마리|055-963-8819|경상남도 함양군 안의면 거안로 395|1||0|0|0|1000|30|10000
1568|옛날금호식당|055-963-0923|경상남도 함양군 안의면 광풍로 107|1||0|0|0|1000|30|10000
1569|우리두리식당|055-963-8747|경상남도 함양군 안의면 광풍로 117-1|1||0|0|0|1000|30|10000
1570|이모손맛||경상남도 함양군 안의면 광풍로 123|1||0|0|0|1000|30|10000
1571|수수꽃다리||경상남도 함양군 안의면 광풍로 124|1||0|0|0|1000|30|10000
1572|안의 미송갈비탕|055-962-0024|경상남도 함양군 안의면 광풍로 127-1|1||0|0|0|1000|30|10000
1573|안의원조갈비집|055-962-0666|경상남도 함양군 안의면 광풍로 127-2|1||0|0|0|1000|30|10000
1574|한우리반점|055-963-6523|경상남도 함양군 안의면 광풍로 128-1|1||0|0|0|1000|30|10000
1575|처갓집 양념치킨(안의점)|055-962-0185|경상남도 함양군 안의면 광풍로 132|4||0|0|0|1000|30|10000
1576|향숙김밥||경상남도 함양군 안의면 광풍로 132|3||0|0|0|1000|30|10000
1577|안의맥시칸|055-964-0062|경상남도 함양군 안의면 광풍로 137|4||0|0|0|1000|30|10000
1578|원조할매갈비|055-962-0163|경상남도 함양군 안의면 광풍로 139|1||0|0|0|1000|30|10000
1579|밀림식당|055-962-0218|경상남도 함양군 안의면 광풍로 140-1|1||0|0|0|1000|30|10000
1580|서하식당|055-963-1404|경상남도 함양군 안의면 광풍로 140-3|1||0|0|0|1000|30|10000
1581|원조안의갈비 삼일식당|055-962-4492|경상남도 함양군 안의면 광풍로 141|1||0|0|0|1000|30|10000
1582|강변마차|055-963-0835|경상남도 함양군 안의면 광풍로 155|3||0|0|0|1000|30|10000
1583|오리숲||경상남도 함양군 안의면 광풍로 155-1|1||0|0|0|1000|30|10000
1584|대원숯불갈비|055-962-0360|경상남도 함양군 안의면 광풍로 161|1||0|0|0|1000|30|10000
